,participant,task,trial,choice,reward,x0,x1,x2,x3,target,time
4480,14,28,0,0,-1.0,-1.8,-0.15,1798479.0,5.0,1,1739325.0
4481,14,28,1,0,1.0,0.89,1.51,1802179.0,5.0,0,1743575.0
4482,14,28,2,0,1.0,2.28,1.8,1806804.0,5.0,0,1746545.0
4483,14,28,3,0,1.0,1.4,0.11,1810654.0,5.0,0,1749615.0
4484,14,28,4,1,1.0,-0.31,-2.84,1814917.0,5.0,1,1752675.0
4485,14,28,5,1,1.0,-0.65,-0.98,1820879.0,5.0,1,1755674.0
4486,14,28,6,1,1.0,-1.89,0.54,1827955.0,5.0,1,1758925.0
4487,14,28,7,1,1.0,-0.32,-0.27,1837918.0,5.0,1,1762235.0
4488,14,28,8,1,-1.0,-0.4,-0.4,1844568.0,5.0,0,1765515.0
4489,14,28,9,1,1.0,-0.44,-0.73,1848793.0,5.0,1,1768445.0
4490,14,29,0,1,1.0,-1.51,-1.98,1856881.0,5.0,1,1783755.0
4491,14,29,1,1,1.0,-1.65,-2.58,1862756.0,5.0,1,1786615.0
4492,14,29,2,1,1.0,0.01,-0.33,1872144.0,5.0,1,1789805.0
4493,14,29,3,0,1.0,2.89,2.25,1877419.0,5.0,0,1792695.0
4494,14,29,4,0,1.0,-0.65,0.5,1884257.0,5.0,0,1795635.0
4495,14,29,5,0,1.0,1.71,1.01,1894269.0,5.0,0,1798656.0
4496,14,29,6,1,1.0,-4.35,-3.19,1902057.0,5.0,1,1801535.0
4497,14,29,7,1,-1.0,-0.2,-0.1,1906232.0,5.0,0,1804636.0
4498,14,29,8,1,-1.0,-2.5,-0.31,1910657.0,5.0,0,1807696.0
4499,14,29,9,0,1.0,0.09,0.76,1916633.0,5.0,0,1811715.0
4500,15,0,0,1,-1.0,2.02,3.36,1920270.0,5.0,0,259895.0
4501,15,0,1,1,-1.0,2.21,0.46,1924445.0,5.0,0,271182.0
4502,15,0,2,0,1.0,1.21,-0.53,1928071.0,5.0,0,277490.0
4503,15,0,3,1,-1.0,0.48,-1.14,1931771.0,5.0,0,283039.0
4504,15,0,4,1,-1.0,0.93,-2.85,1939709.0,5.0,0,287948.0
4505,15,0,5,0,-1.0,-1.82,0.09,1944146.0,5.0,1,292665.0
4506,15,0,6,0,1.0,0.33,0.54,1951934.0,5.0,0,294938.0
4507,15,0,7,0,-1.0,-0.39,-0.27,1955709.0,5.0,1,297789.0
4508,15,0,8,0,-1.0,-0.33,-0.91,1960847.0,5.0,1,299843.0
4509,15,0,9,0,-1.0,-3.12,-1.08,1972135.0,5.0,1,302834.0
4510,15,1,0,0,1.0,1.61,0.32,1975810.0,5.0,0,330711.0
4511,15,1,1,0,1.0,1.38,0.31,1979560.0,5.0,0,334101.0
4512,15,1,2,1,1.0,-0.09,0.07,1986598.0,5.0,1,338977.0
4513,15,1,3,0,-1.0,-3.05,1.35,1990423.0,5.0,1,345554.0
4514,15,1,4,0,-1.0,-0.4,0.32,1997673.0,5.0,1,350704.0
4515,15,1,5,0,1.0,0.49,0.18,2002373.0,6.0,0,355097.0
4516,15,1,6,0,1.0,1.9,-0.59,183128.0,6.0,0,358491.0
4517,15,1,7,1,1.0,-1.31,0.58,188445.0,6.0,1,362134.0
4518,15,1,8,0,1.0,1.66,-0.78,196287.0,6.0,0,366450.0
4519,15,1,9,0,-1.0,-2.56,-3.29,203166.0,6.0,1,373050.0
4520,15,2,0,0,-1.0,0.9,-0.19,207328.0,6.0,1,391885.0
4521,15,2,1,0,1.0,-0.24,0.05,214600.0,6.0,0,398819.0
4522,15,2,2,0,1.0,-2.36,3.3,220724.0,6.0,0,401970.0
4523,15,2,3,0,-1.0,-0.12,0.71,225126.0,6.0,1,406421.0
4524,15,2,4,0,-1.0,-0.54,3.0,228845.0,6.0,1,409616.0
4525,15,2,5,1,-1.0,-0.55,0.64,234495.0,6.0,0,414362.0
4526,15,2,6,1,1.0,0.71,-0.25,241606.0,6.0,1,417650.0
4527,15,2,7,1,1.0,1.43,-1.06,250707.0,6.0,1,421054.0
4528,15,2,8,1,-1.0,-1.38,-1.08,259104.0,6.0,0,423938.0
4529,15,2,9,1,-1.0,-1.71,3.46,266671.0,6.0,0,428037.0
4530,15,3,0,1,-1.0,-3.25,2.35,270796.0,6.0,0,447954.0
4531,15,3,1,1,1.0,0.25,-1.28,274605.0,6.0,1,454038.0
4532,15,3,2,0,1.0,-2.46,2.77,278423.0,6.0,0,458099.0
4533,15,3,3,1,1.0,-0.06,-0.92,289911.0,6.0,1,461740.0
4534,15,3,4,1,1.0,0.98,-0.93,299287.0,6.0,1,464963.0
4535,15,3,5,0,1.0,-0.56,0.69,303058.0,6.0,0,468493.0
4536,15,3,6,1,1.0,2.66,-0.06,311437.0,6.0,1,472835.0
4537,15,3,7,0,1.0,-1.27,1.53,317695.0,6.0,0,476530.0
4538,15,3,8,1,1.0,-0.01,-0.83,321009.0,6.0,1,480479.0
4539,15,3,9,0,1.0,-1.19,1.02,325213.0,6.0,0,484016.0
4540,15,4,0,0,-1.0,-1.51,-1.98,328598.0,6.0,1,496701.0
4541,15,4,1,0,-1.0,-1.65,-2.58,332839.0,6.0,1,500150.0
4542,15,4,2,0,-1.0,0.01,-0.33,339669.0,6.0,1,503825.0
4543,15,4,3,0,1.0,2.89,2.25,343541.0,6.0,0,507722.0
4544,15,4,4,1,-1.0,-0.65,0.5,351841.0,6.0,0,511452.0
4545,15,4,5,0,1.0,1.71,1.01,355124.0,6.0,0,515124.0
4546,15,4,6,1,1.0,-4.35,-3.19,367023.0,6.0,1,518736.0
4547,15,4,7,1,-1.0,-0.2,-0.1,370389.0,6.0,0,521814.0
4548,15,4,8,1,-1.0,-2.5,-0.31,382943.0,6.0,0,524806.0
4549,15,4,9,0,1.0,0.09,0.76,387499.0,6.0,0,528110.0
4550,15,5,0,1,-1.0,1.21,0.36,390937.0,6.0,0,542406.0
4551,15,5,1,1,1.0,-1.98,-0.21,394419.0,6.0,1,547116.0
4552,15,5,2,0,1.0,1.31,-0.57,398255.0,6.0,0,550599.0
4553,15,5,3,0,1.0,0.2,-0.18,402493.0,6.0,0,553719.0
4554,15,5,4,1,1.0,-1.09,-1.6,406330.0,6.0,1,557345.0
4555,15,5,5,0,1.0,0.4,-0.41,409807.0,6.0,0,560570.0
4556,15,5,6,0,1.0,0.44,0.09,416262.0,6.0,0,563765.0
4557,15,5,7,1,1.0,-1.31,-1.83,423664.0,6.0,1,567449.0
4558,15,5,8,1,1.0,-0.93,-1.24,434249.0,6.0,1,570725.0
4559,15,5,9,0,-1.0,0.38,1.43,438476.0,6.0,1,575327.0
4560,15,6,0,0,-1.0,1.22,-1.52,441793.0,6.0,1,588713.0
4561,15,6,1,0,-1.0,0.2,0.05,444965.0,6.0,1,592931.0
4562,15,6,2,1,1.0,1.06,-0.12,448409.0,6.0,1,597407.0
4563,15,6,3,0,1.0,0.33,2.34,452245.0,6.0,0,601171.0
4564,15,6,4,1,1.0,1.1,-0.21,455489.0,6.0,1,605962.0
4565,15,6,5,0,1.0,-0.26,1.99,459710.0,6.0,0,609824.0
4566,15,6,6,1,-1.0,-0.73,-0.5,465360.0,6.0,0,613565.0
4567,15,6,7,1,1.0,1.47,-1.75,468881.0,6.0,1,617065.0
4568,15,6,8,1,-1.0,-1.08,-0.39,477014.0,6.0,0,620488.0
4569,15,6,9,0,-1.0,0.74,0.42,480760.0,6.0,1,624717.0
4570,15,7,0,1,-1.0,0.05,-1.56,483980.0,6.0,0,640992.0
4571,15,7,1,0,1.0,-2.46,-2.12,490879.0,6.0,0,645346.0
4572,15,7,2,1,-1.0,-1.61,0.26,497358.0,6.0,0,649416.0
4573,15,7,3,1,1.0,0.98,0.43,501726.0,6.0,1,653427.0
4574,15,7,4,0,1.0,-1.12,-1.27,505262.0,6.0,0,656683.0
4575,15,7,5,0,1.0,-0.26,-1.26,508834.0,6.0,0,659819.0
4576,15,7,6,0,1.0,-1.56,-2.0,514311.0,6.0,0,662717.0
4577,15,7,7,1,1.0,0.01,0.31,520357.0,6.0,1,665961.0
4578,15,7,8,1,1.0,0.84,1.53,523618.0,6.0,1,669092.0
4579,15,7,9,1,1.0,2.66,0.41,528399.0,6.0,1,674341.0
4580,15,8,0,0,-1.0,0.74,0.28,532364.0,6.0,1,690080.0
4581,15,8,1,1,-1.0,-0.04,0.49,535428.0,6.0,0,693559.0
4582,15,8,2,1,-1.0,-1.02,-2.08,540731.0,6.0,0,696546.0
4583,15,8,3,1,1.0,1.14,0.99,543863.0,6.0,1,699633.0
4584,15,8,4,1,1.0,1.18,1.74,548339.0,6.0,1,702902.0
4585,15,8,5,0,1.0,-0.33,-1.32,552997.0,6.0,0,706120.0
4586,15,8,6,1,-1.0,0.08,1.15,558519.0,6.0,0,709399.0
4587,15,8,7,0,1.0,-3.02,-3.11,562898.0,6.0,0,712455.0
4588,15,8,8,0,1.0,-1.8,-1.67,568662.0,6.0,0,715447.0
4589,15,8,9,0,1.0,-0.06,0.69,572529.0,6.0,0,718661.0
4590,15,9,0,0,-1.0,-0.24,1.1,576471.0,6.0,1,730422.0
4591,15,9,1,0,-1.0,-0.8,-1.12,580048.0,6.0,1,735807.0
4592,15,9,2,1,1.0,-1.22,0.47,583575.0,6.0,1,739115.0
4593,15,9,3,1,1.0,-0.25,-0.74,588968.0,6.0,1,743097.0
4594,15,9,4,1,1.0,-1.61,-0.39,595768.0,6.0,1,746273.0
4595,15,9,5,1,1.0,-1.72,-0.03,599018.0,6.0,1,749156.0
4596,15,9,6,1,1.0,-2.06,-1.09,610200.0,6.0,1,752773.0
4597,15,9,7,0,1.0,0.24,-0.48,613351.0,6.0,0,756084.0
4598,15,9,8,1,1.0,-0.7,-1.43,617401.0,6.0,1,759127.0
4599,15,9,9,1,-1.0,-0.7,0.39,621146.0,6.0,0,762535.0
4600,15,10,0,0,-1.0,-0.99,-1.97,625475.0,6.0,1,777075.0
4601,15,10,1,0,1.0,0.85,2.06,628948.0,6.0,0,780335.0
4602,15,10,2,1,1.0,-2.78,-0.81,632343.0,6.0,1,783358.0
4603,15,10,3,0,1.0,1.84,-0.44,638694.0,6.0,0,786466.0
4604,15,10,4,1,-1.0,-0.68,0.49,641987.0,6.0,0,789648.0
4605,15,10,5,0,-1.0,0.57,-2.52,645300.0,6.0,1,793061.0
4606,15,10,6,1,1.0,-0.53,-2.01,652580.0,6.0,1,795891.0
4607,15,10,7,0,1.0,0.33,0.6,659875.0,6.0,0,799014.0
4608,15,10,8,1,1.0,-0.1,-0.91,664223.0,6.0,1,802197.0
4609,15,10,9,1,1.0,-1.82,-2.76,667806.0,6.0,1,805206.0
4610,15,11,0,0,1.0,-1.14,0.59,672690.0,6.0,0,818683.0
4611,15,11,1,1,1.0,0.75,-2.07,675987.0,6.0,1,821889.0
4612,15,11,2,0,1.0,0.2,1.57,682386.0,6.0,0,825324.0
4613,15,11,3,1,-1.0,2.93,-1.45,691687.0,6.0,0,828254.0
4614,15,11,4,0,-1.0,-1.26,0.52,695142.0,6.0,1,831631.0
4615,15,11,5,1,1.0,-0.97,-1.4,698305.0,6.0,1,834522.0
4616,15,11,6,0,-1.0,-1.34,0.83,705602.0,6.0,1,838806.0
4617,15,11,7,1,-1.0,1.97,-0.05,708994.0,6.0,0,842200.0
4618,15,11,8,0,1.0,1.62,1.02,712128.0,6.0,0,845564.0
4619,15,11,9,0,1.0,0.27,0.15,721181.0,6.0,0,848571.0
4620,15,12,0,0,1.0,-2.21,2.69,724837.0,6.0,0,862363.0
4621,15,12,1,1,1.0,1.3,-2.0,729913.0,6.0,1,866766.0
4622,15,12,2,1,1.0,2.97,-2.34,734007.0,6.0,1,869983.0
4623,15,12,3,1,-1.0,1.16,-1.04,736753.0,6.0,0,872906.0
4624,15,12,4,0,1.0,-1.9,1.63,739764.0,6.0,0,876258.0
4625,15,12,5,0,1.0,-0.66,0.41,743149.0,6.0,0,880461.0
4626,15,12,6,0,1.0,0.34,0.5,750375.0,6.0,0,883649.0
4627,15,12,7,0,1.0,-3.91,3.49,753730.0,6.0,0,886567.0
4628,15,12,8,1,1.0,2.03,-2.23,757263.0,6.0,1,890430.0
4629,15,12,9,0,-1.0,-0.74,0.41,760670.0,6.0,1,893904.0
4630,15,13,0,1,-1.0,1.82,-0.97,763815.0,6.0,0,906917.0
4631,15,13,1,1,1.0,-1.93,0.15,766869.0,6.0,1,910006.0
4632,15,13,2,0,-1.0,0.26,0.69,770884.0,6.0,1,913678.0
4633,15,13,3,0,1.0,2.63,0.05,774293.0,6.0,0,916703.0
4634,15,13,4,0,1.0,0.91,-1.88,777979.0,6.0,0,919670.0
4635,15,13,5,1,-1.0,-1.17,-0.81,780940.0,6.0,0,923246.0
4636,15,13,6,1,-1.0,-1.43,-1.7,787191.0,6.0,0,926310.0
4637,15,13,7,1,-1.0,-1.78,-1.01,790964.0,6.0,0,929364.0
4638,15,13,8,1,1.0,-1.02,-0.24,797427.0,6.0,1,933525.0
4639,15,13,9,0,1.0,0.94,0.23,801110.0,6.0,0,937261.0
4640,15,14,0,0,1.0,-0.92,-0.16,804478.0,6.0,0,950632.0
4641,15,14,1,1,1.0,1.02,0.32,807722.0,6.0,1,954409.0
4642,15,14,2,0,1.0,-2.11,-1.2,811048.0,6.0,0,957814.0
4643,15,14,3,1,-1.0,0.65,-1.28,814334.0,6.0,0,961406.0
4644,15,14,4,0,1.0,-2.43,-1.6,817927.0,6.0,0,964887.0
4645,15,14,5,1,-1.0,0.81,-1.26,821322.0,6.0,0,968382.0
4646,15,14,6,0,1.0,-1.46,-1.98,827131.0,6.0,0,972206.0
4647,15,14,7,0,1.0,-0.71,-0.5,830898.0,6.0,0,975217.0
4648,15,14,8,0,1.0,-3.55,-2.56,834412.0,6.0,0,978168.0
4649,15,14,9,1,1.0,3.05,2.03,837578.0,6.0,1,981777.0
4650,15,15,0,0,-1.0,-1.66,0.33,841182.0,6.0,1,998802.0
4651,15,15,1,0,1.0,-0.28,-1.33,844587.0,6.0,0,1002503.0
4652,15,15,2,1,1.0,-0.91,1.04,848073.0,6.0,1,1006251.0
4653,15,15,3,0,1.0,-1.69,-1.58,851186.0,6.0,0,1009390.0
4654,15,15,4,1,1.0,-1.73,1.11,854504.0,6.0,1,1012613.0
4655,15,15,5,0,1.0,-2.8,-0.89,858782.0,6.0,0,1015790.0
4656,15,15,6,0,1.0,1.28,-0.42,864447.0,6.0,0,1018555.0
4657,15,15,7,1,1.0,1.03,2.35,869996.0,6.0,1,1021402.0
4658,15,15,8,0,1.0,-0.1,-0.12,876032.0,6.0,0,1024255.0
4659,15,15,9,0,1.0,1.28,-1.55,881941.0,6.0,0,1027150.0
4660,15,16,0,0,-1.0,-0.05,0.23,887595.0,6.0,1,1043312.0
4661,15,16,1,0,-1.0,2.47,-0.08,892801.0,6.0,1,1047319.0
4662,15,16,2,0,-1.0,1.36,0.83,896870.0,6.0,1,1051160.0
4663,15,16,3,1,1.0,4.12,-0.95,900072.0,6.0,1,1054817.0
4664,15,16,4,1,1.0,1.2,0.49,903508.0,6.0,1,1057903.0
4665,15,16,5,0,1.0,-0.74,-0.18,908673.0,6.0,0,1061170.0
4666,15,16,6,0,-1.0,-0.48,1.9,914545.0,6.0,1,1064399.0
4667,15,16,7,1,-1.0,2.92,-1.36,918393.0,6.0,0,1067294.0
4668,15,16,8,0,1.0,-2.16,-0.16,921678.0,6.0,0,1070154.0
4669,15,16,9,1,-1.0,2.25,-1.3,924885.0,6.0,0,1073015.0
4670,15,17,0,1,-1.0,-2.03,0.92,929976.0,6.0,0,1087662.0
4671,15,17,1,0,1.0,-1.11,1.54,934254.0,6.0,0,1090605.0
4672,15,17,2,1,1.0,1.01,0.38,936980.0,6.0,1,1093987.0
4673,15,17,3,1,-1.0,1.94,0.83,940254.0,6.0,0,1096850.0
4674,15,17,4,0,1.0,-0.08,2.16,944861.0,6.0,0,1100368.0
4675,15,17,5,0,-1.0,-2.79,-1.17,948693.0,6.0,1,1103258.0
4676,15,17,6,1,1.0,0.66,-1.61,957369.0,6.0,1,1106511.0
4677,15,17,7,0,-1.0,-0.21,-0.28,961290.0,6.0,1,1109422.0
4678,15,17,8,0,1.0,-1.79,1.2,964695.0,6.0,0,1112575.0
4679,15,17,9,0,-1.0,-1.15,-0.91,970862.0,6.0,1,1115471.0
4680,15,18,0,1,-1.0,-1.16,-0.46,976656.0,6.0,0,1125608.0
4681,15,18,1,0,1.0,-1.35,-2.22,980043.0,6.0,0,1128544.0
4682,15,18,2,0,1.0,-0.77,-2.64,987385.0,6.0,0,1131616.0
4683,15,18,3,1,1.0,0.4,0.79,992447.0,6.0,1,1134765.0
4684,15,18,4,0,1.0,-3.19,-4.62,999882.0,6.0,0,1137828.0
4685,15,18,5,1,1.0,1.18,-0.51,1006492.0,6.0,1,1140789.0
4686,15,18,6,0,1.0,-0.44,0.18,1013011.0,6.0,0,1143684.0
4687,15,18,7,1,1.0,-0.05,-0.51,1017485.0,6.0,1,1146730.0
4688,15,18,8,1,1.0,0.23,0.76,1020927.0,6.0,1,1149682.0
4689,15,18,9,1,1.0,0.02,-0.19,1031965.0,6.0,1,1152955.0
4690,15,19,0,0,1.0,0.19,1.79,1039192.0,6.0,0,1162568.0
4691,15,19,1,1,-1.0,0.36,-0.33,1042528.0,6.0,0,1166240.0
4692,15,19,2,0,-1.0,-1.76,0.32,1046084.0,6.0,1,1169392.0
4693,15,19,3,0,-1.0,-1.37,-1.79,1049523.0,6.0,1,1172693.0
4694,15,19,4,1,-1.0,1.08,-1.49,1055236.0,6.0,0,1176217.0
4695,15,19,5,1,1.0,-0.41,0.42,1062248.0,6.0,1,1179904.0
4696,15,19,6,1,1.0,-2.66,-0.84,1067251.0,6.0,1,1184158.0
4697,15,19,7,0,1.0,0.75,0.06,1070559.0,6.0,0,1189168.0
4698,15,19,8,1,1.0,-0.66,-0.65,1073770.0,6.0,1,1192280.0
4699,15,19,9,0,1.0,0.71,0.13,1077367.0,6.0,0,1195260.0
4700,15,20,0,0,-1.0,-1.92,-0.64,1080876.0,6.0,1,1205542.0
4701,15,20,1,1,1.0,-0.3,-2.2,1083949.0,6.0,1,1209514.0
4702,15,20,2,1,1.0,-1.5,-1.06,1087323.0,6.0,1,1212609.0
4703,15,20,3,0,1.0,1.01,0.07,1090678.0,6.0,0,1215767.0
4704,15,20,4,1,1.0,-2.04,1.0,1094227.0,6.0,1,1218594.0
4705,15,20,5,1,-1.0,-0.53,0.53,1097459.0,6.0,0,1221523.0
4706,15,20,6,0,-1.0,0.09,-2.64,1103178.0,6.0,1,1225092.0
4707,15,20,7,1,1.0,-1.72,-1.24,1106606.0,6.0,1,1227971.0
4708,15,20,8,0,1.0,0.98,0.37,1109870.0,6.0,0,1230837.0
4709,15,20,9,0,1.0,0.64,1.67,1113213.0,6.0,0,1233649.0
4710,15,21,0,0,1.0,-1.1,0.07,1117205.0,6.0,0,1248057.0
4711,15,21,1,1,1.0,1.34,0.88,1123135.0,6.0,1,1251099.0
4712,15,21,2,1,1.0,0.19,0.16,1131041.0,6.0,1,1254398.0
4713,15,21,3,0,1.0,-1.64,-2.52,1138157.0,6.0,0,1258225.0
4714,15,21,4,0,1.0,-1.54,0.3,1141271.0,6.0,0,1261208.0
4715,15,21,5,0,1.0,-0.15,-0.8,1144553.0,6.0,0,1264243.0
4716,15,21,6,0,1.0,-0.07,-0.58,1148845.0,6.0,0,1267325.0
4717,15,21,7,1,1.0,1.6,1.33,1151836.0,6.0,1,1270426.0
4718,15,21,8,1,1.0,0.89,-0.66,1159150.0,6.0,1,1273621.0
4719,15,21,9,0,1.0,-0.35,-0.14,1166224.0,6.0,0,1276677.0
4720,15,22,0,0,1.0,-2.58,1.8,1170559.0,6.0,0,1287633.0
4721,15,22,1,1,1.0,-0.2,-0.64,1173844.0,6.0,1,1291134.0
4722,15,22,2,0,-1.0,1.72,2.07,1178707.0,6.0,1,1294061.0
4723,15,22,3,0,1.0,0.85,1.43,1182366.0,6.0,0,1296986.0
4724,15,22,4,0,1.0,0.64,1.15,1185921.0,6.0,0,1299796.0
4725,15,22,5,1,1.0,-2.13,-3.67,1189918.0,6.0,1,1302887.0
4726,15,22,6,1,1.0,0.7,-1.12,1230982.0,6.0,1,1305831.0
4727,15,22,7,0,1.0,0.05,1.48,1237793.0,6.0,0,1308641.0
4728,15,22,8,0,-1.0,0.45,0.06,1244090.0,6.0,1,1313407.0
4729,15,22,9,1,-1.0,-1.52,-0.81,1250618.0,6.0,0,1316538.0
4730,15,23,0,0,1.0,1.26,-1.48,1253819.0,6.0,0,1331835.0
4731,15,23,1,1,-1.0,-1.16,-2.48,1265680.0,6.0,0,1334734.0
4732,15,23,2,1,1.0,-0.08,0.94,1269278.0,6.0,1,1337729.0
4733,15,23,3,1,-1.0,-2.02,0.62,1272540.0,6.0,0,1340572.0
4734,15,23,4,0,-1.0,1.48,1.06,1276075.0,6.0,1,1343472.0
4735,15,23,5,1,1.0,0.4,0.28,1282573.0,6.0,1,1347131.0
4736,15,23,6,1,1.0,-0.39,1.99,1303409.0,6.0,1,1350450.0
4737,15,23,7,0,1.0,-0.39,-2.38,1307364.0,6.0,0,1353352.0
4738,15,23,8,1,1.0,2.06,1.5,1311138.0,6.0,1,1356552.0
4739,15,23,9,1,1.0,1.7,1.33,1316877.0,6.0,1,1359736.0
4740,15,24,0,1,1.0,1.58,-2.55,1319845.0,6.0,1,1373846.0
4741,15,24,1,0,1.0,-0.31,0.2,1322761.0,6.0,0,1377423.0
4742,15,24,2,0,1.0,-0.47,-0.56,1328896.0,6.0,0,1380441.0
4743,15,24,3,0,-1.0,-0.53,2.16,1334953.0,6.0,1,1383270.0
4744,15,24,4,0,1.0,-2.74,-0.11,1338943.0,6.0,0,1386445.0
4745,15,24,5,0,-1.0,-0.4,2.5,1342864.0,6.0,1,1389387.0
4746,15,24,6,0,1.0,-0.85,-0.64,1350564.0,6.0,0,1392487.0
4747,15,24,7,1,1.0,0.13,0.73,1353940.0,6.0,1,1395533.0
4748,15,24,8,0,1.0,-0.88,0.28,1357415.0,6.0,0,1398407.0
4749,15,24,9,1,1.0,0.81,-0.06,1363001.0,6.0,1,1401375.0
4750,15,25,0,1,1.0,-1.8,-0.15,1366477.0,6.0,1,1411964.0
4751,15,25,1,0,1.0,0.89,1.51,1369931.0,6.0,0,1415075.0
4752,15,25,2,0,1.0,2.28,1.8,1373495.0,6.0,0,1417880.0
4753,15,25,3,0,1.0,1.4,0.11,1376501.0,6.0,0,1420702.0
4754,15,25,4,1,1.0,-0.31,-2.84,1379915.0,6.0,1,1424210.0
4755,15,25,5,1,1.0,-0.65,-0.98,1383107.0,6.0,1,1427445.0
4756,15,25,6,1,1.0,-1.89,0.54,1388058.0,6.0,1,1430313.0
4757,15,25,7,1,1.0,-0.32,-0.27,1390945.0,6.0,1,1433518.0
4758,15,25,8,1,-1.0,-0.4,-0.4,1394107.0,6.0,0,1437228.0
4759,15,25,9,1,1.0,-0.44,-0.73,1397494.0,6.0,1,1440958.0
4760,15,26,0,0,1.0,1.75,0.51,1400749.0,6.0,0,1452799.0
4761,15,26,1,1,-1.0,1.65,-0.29,1403996.0,6.0,0,1456720.0
4762,15,26,2,0,-1.0,-0.9,1.59,1407320.0,6.0,1,1459675.0
4763,15,26,3,1,-1.0,2.02,0.6,1410129.0,6.0,0,1463119.0
4764,15,26,4,1,1.0,-0.2,-1.35,1414109.0,6.0,1,1466523.0
4765,15,26,5,0,1.0,2.72,-1.88,1418464.0,6.0,0,1469442.0
4766,15,26,6,0,1.0,1.18,0.72,1423410.0,6.0,0,1472400.0
4767,15,26,7,0,1.0,0.01,1.42,1429543.0,6.0,0,1479013.0
4768,15,26,8,0,1.0,0.24,3.15,1437569.0,6.0,0,1482198.0
4769,15,26,9,1,1.0,-1.24,-0.4,1440795.0,6.0,1,1485181.0
4770,15,27,0,1,1.0,-1.46,-1.73,1447105.0,6.0,1,1496750.0
4771,15,27,1,1,1.0,-0.44,0.16,1450209.0,6.0,1,1499732.0
4772,15,27,2,1,1.0,-0.81,0.37,1453402.0,6.0,1,1502555.0
4773,15,27,3,0,1.0,1.84,-0.19,1459380.0,6.0,0,1505470.0
4774,15,27,4,1,1.0,-1.3,-1.44,1462474.0,6.0,1,1508461.0
4775,15,27,5,1,1.0,-2.96,-1.33,1465737.0,6.0,1,1511200.0
4776,15,27,6,1,-1.0,-0.09,1.06,1478163.0,6.0,0,1515098.0
4777,15,27,7,0,1.0,0.2,1.54,1481488.0,6.0,0,1518145.0
4778,15,27,8,1,1.0,-0.55,-1.14,1484884.0,6.0,1,1521063.0
4779,15,27,9,0,1.0,0.92,-0.63,1487955.0,6.0,0,1523916.0
4780,15,28,0,1,-1.0,0.26,-1.11,1491027.0,6.0,0,1535099.0
4781,15,28,1,1,1.0,1.54,2.06,1494814.0,6.0,1,1538426.0
4782,15,28,2,1,1.0,0.08,1.65,1497971.0,6.0,1,1541305.0
4783,15,28,3,1,1.0,0.14,1.37,1501313.0,6.0,1,1544181.0
4784,15,28,4,1,1.0,-0.34,0.72,1504145.0,6.0,1,1547158.0
4785,15,28,5,0,-1.0,0.19,-0.11,1507342.0,6.0,1,1550282.0
4786,15,28,6,1,1.0,1.33,0.17,1512135.0,6.0,1,1553675.0
4787,15,28,7,0,1.0,-0.91,-2.08,1515439.0,6.0,0,1556498.0
4788,15,28,8,1,1.0,3.11,0.09,1518973.0,6.0,1,1559815.0
4789,15,28,9,0,1.0,-1.51,-1.11,1522175.0,6.0,0,1563503.0
4790,15,29,0,0,-1.0,-1.01,-0.75,1525804.0,6.0,1,1575535.0
4791,15,29,1,0,1.0,2.61,-2.55,1530421.0,6.0,0,1578572.0
4792,15,29,2,1,1.0,-2.33,1.42,1534581.0,6.0,1,1581927.0
4793,15,29,3,1,1.0,-0.41,-1.43,1537768.0,6.0,1,1585014.0
4794,15,29,4,0,1.0,0.47,-0.23,1541003.0,6.0,0,1588153.0
4795,15,29,5,1,1.0,-1.16,0.25,1544363.0,6.0,1,1591670.0
4796,15,29,6,1,1.0,-1.18,0.89,1559929.0,6.0,1,1594998.0
4797,15,29,7,1,1.0,-1.14,0.51,1563384.0,6.0,1,1598430.0
4798,15,29,8,0,-1.0,0.32,-0.93,1569110.0,6.0,1,1601678.0
4799,15,29,9,0,1.0,3.02,-1.59,1572854.0,6.0,0,1605718.0
4800,16,0,0,0,-1.0,-0.05,0.23,1576450.0,6.0,1,214461.0
4801,16,0,1,0,-1.0,2.47,-0.08,1590790.0,6.0,1,224457.0
4802,16,0,2,1,1.0,1.36,0.83,1594131.0,6.0,1,231916.0
4803,16,0,3,1,1.0,4.12,-0.95,1597116.0,6.0,1,235944.0
4804,16,0,4,1,1.0,1.2,0.49,1603428.0,6.0,1,240374.0
4805,16,0,5,0,1.0,-0.74,-0.18,1606511.0,6.0,0,244008.0
4806,16,0,6,0,-1.0,-0.48,1.9,1611421.0,6.0,1,247870.0
4807,16,0,7,1,-1.0,2.92,-1.36,1614837.0,6.0,0,251499.0
4808,16,0,8,0,1.0,-2.16,-0.16,1618022.0,6.0,0,255583.0
4809,16,0,9,1,-1.0,2.25,-1.3,1621611.0,6.0,0,260417.0
4810,16,1,0,1,-1.0,-2.58,1.8,1624947.0,6.0,0,303938.0
4811,16,1,1,0,-1.0,-0.2,-0.64,1628513.0,6.0,1,312909.0
4812,16,1,2,0,-1.0,1.72,2.07,1631569.0,6.0,1,319382.0
4813,16,1,3,1,-1.0,0.85,1.43,1634500.0,6.0,0,336250.0
4814,16,1,4,0,1.0,0.64,1.15,1637560.0,6.0,0,341730.0
4815,16,1,5,1,1.0,-2.13,-3.67,1640694.0,7.0,1,346393.0
4816,16,1,6,1,1.0,0.7,-1.12,272905.0,7.0,1,352024.0
